task_index,id,task,source_dataset,scene_id,group_id,object_id,bleurt_model_gt,question,ground_truth,model_response
1092,SP-3a,space-perception,rwigle,scene_007,group_002,2a8bde36035c4a878a77c12c83a5aaa7,-1.4349186420440674,What is the approximate distance in meters between <obj> and the ego vehicle?,51.2 m,10
1093,SP-3a,space-perception,rwigle,scene_007,group_002_obj01,c5d86ac1dc0c41b6869b6bdf34be5d3c,-1.4301438331604004,What is the approximate distance in meters between <obj> and the ego vehicle?,20.5 m,10
1094,SP-3a,space-perception,rwigle,scene_007,group_002_obj02,26c476bb8a7149f8a4eb6c6fa98cb385,-1.3291704654693604,What is the approximate distance in meters between <obj> and the ego vehicle?,17.8 m,1.5
1095,SP-3a,space-perception,rwigle,scene_007,group_003,275db36908db40b78fe175cee30d43b5,-1.1861190795898438,What is the approximate distance in meters between <obj> and the ego vehicle?,9.7 m,10
1096,SP-3a,space-perception,rwigle,scene_007,group_003_obj01,afc9ce3173e54b2796a468a189eb6428,-1.196382999420166,What is the approximate distance in meters between <obj> and the ego vehicle?,69.9 m,10
1097,SP-3a,space-perception,rwigle,scene_007,group_003_obj02,3d93d2d172f048369579ad17f5fb0279,-1.4308738708496094,What is the approximate distance in meters between <obj> and the ego vehicle?,44.1 m,15
1098,SP-3a,space-perception,rwigle,scene_007,group_004,0b0845e3aac446dfbc7144b2325e7440,-0.8231239914894104,What is the approximate distance in meters between <obj> and the ego vehicle?,25.5 m,25
1099,SP-3a,space-perception,rwigle,scene_007,group_004_obj01,e39dcb40b1634ef2a89f62bc46d60b6b,-1.5793641805648804,What is the approximate distance in meters between <obj> and the ego vehicle?,36.1 m,15
1100,SP-3a,space-perception,rwigle,scene_007,group_004_obj02,6cedee7792c84d10bd421ada441c956e,-1.4357590675354004,What is the approximate distance in meters between <obj> and the ego vehicle?,68.8 m,10
1101,SP-3a,space-perception,rwigle,scene_007,group_005,8fdb928bcc9c4f8a8b1efba1fbb528f6,-1.446941614151001,What is the approximate distance in meters between <obj> and the ego vehicle?,25.9 m,15
1102,SP-3a,space-perception,rwigle,scene_007,group_005_obj01,2132c76e4b734234a86531d766f1fcc1,-1.3841952085494995,What is the approximate distance in meters between <obj> and the ego vehicle?,25.6 m,15
1103,SP-3a,space-perception,rwigle,scene_007,group_005_obj02,1a4ddb8f8d7b4c768cb42e728482ae5b,-1.9408881664276123,What is the approximate distance in meters between <obj> and the ego vehicle?,21.9 m,15
1104,SP-3a,space-perception,rwigle,scene_007,group_006,49a6d81f0ac1461d874bb1d0c883146c,-1.0924232006072998,What is the approximate distance in meters between <obj> and the ego vehicle?,10.3 m,10
1105,SP-3a,space-perception,rwigle,scene_007,group_006_obj01,fc9843a598cf4aa1ae9d060909887036,-1.591103434562683,What is the approximate distance in meters between <obj> and the ego vehicle?,41.9 m,25
1106,SP-3a,space-perception,rwigle,scene_007,group_006_obj02,895198f3340d4787be09dec10086d4ea,-1.262600064277649,What is the approximate distance in meters between <obj> and the ego vehicle?,17.1 m,1.5
1107,SP-3a,space-perception,rwigle,scene_007,group_007,c0be338ebf4146078d0ab04e045ea07d,-1.7413816452026367,What is the approximate distance in meters between <obj> and the ego vehicle?,33.0 m,25
1108,SP-3a,space-perception,rwigle,scene_007,group_007_obj01,6d56c78de7aa46deb4213ec6deaa6c0e,-1.724031686782837,What is the approximate distance in meters between <obj> and the ego vehicle?,28.6 m,15
1109,SP-3a,space-perception,rwigle,scene_007,group_007_obj02,aa70e8f97e35429a98ce91233177cf23,-1.4938770532608032,What is the approximate distance in meters between <obj> and the ego vehicle?,54.8 m,10
1110,SP-3a,space-perception,rwigle,scene_007,group_008,02e19f820e4647169179fd9df8edafdb,-1.6566405296325684,What is the approximate distance in meters between <obj> and the ego vehicle?,22.7 m,10
1111,SP-3a,space-perception,rwigle,scene_007,group_008_obj01,0be3f28ef3ba4c0bad2e1385b72b766f,-1.9565926790237427,What is the approximate distance in meters between <obj> and the ego vehicle?,33.3 m,15
1112,SP-3a,space-perception,rwigle,scene_007,group_008_obj02,88114792d0554aaaa40335e717cec136,-1.5292046070098877,What is the approximate distance in meters between <obj> and the ego vehicle?,19.8 m,1.5
1113,SP-3a,space-perception,rwigle,scene_008,group_001,7b247815c3554d1487bb01cb38617142,-1.4110747575759888,What is the approximate distance in meters between <obj> and the ego vehicle?,51.7 m,10
1114,SP-3a,space-perception,rwigle,scene_008,group_001_obj01,7e11af85f61e418aa8ecf297d123c2ca,-1.0155830383300781,What is the approximate distance in meters between <obj> and the ego vehicle?,20.3 m,20
1115,SP-3a,space-perception,rwigle,scene_008,group_001_obj02,ca8330b12ec0433cad887a1f0fa2e115,-1.3580528497695923,What is the approximate distance in meters between <obj> and the ego vehicle?,75.2 m,15
1116,SP-3a,space-perception,rwigle,scene_008,group_002,a106fbfe53554b989d7d2db7419c158a,-1.5230032205581665,What is the approximate distance in meters between <obj> and the ego vehicle?,24.8 m,15
1117,SP-3a,space-perception,rwigle,scene_008,group_002_obj01,fecac77e94e94196b51dd545d7f26b7b,-1.8673402070999146,What is the approximate distance in meters between <obj> and the ego vehicle?,54.6 m,100
1118,SP-3a,space-perception,rwigle,scene_008,group_002_obj02,04accb9798bf423297bbcdac834321b2,-1.3203768730163574,What is the approximate distance in meters between <obj> and the ego vehicle?,69.8 m,10
1119,SP-3a,space-perception,rwigle,scene_008,group_003,712aa663c0a9449d8d3a479100ecd6df,-1.3316059112548828,What is the approximate distance in meters between <obj> and the ego vehicle?,68.0 m,10
1120,SP-3a,space-perception,rwigle,scene_008,group_003_obj01,8c8468e3493349c5bfdf75b0219cdb1d,-1.7034058570861816,What is the approximate distance in meters between <obj> and the ego vehicle?,22.4 m,15
1121,SP-3a,space-perception,rwigle,scene_008,group_003_obj02,cd0f58634d8a4fffbfd86925a4488974,-1.7538044452667236,What is the approximate distance in meters between <obj> and the ego vehicle?,26.4 m,15
1122,SP-3a,space-perception,rwigle,scene_008,group_004,62bf49a1cd544dd491165b3e0425e3c7,-1.5294342041015625,What is the approximate distance in meters between <obj> and the ego vehicle?,20.9 m,15
1123,SP-3a,space-perception,rwigle,scene_008,group_004_obj01,6197d1cbd889416489c62e4eafb5a5dd,-1.257322072982788,What is the approximate distance in meters between <obj> and the ego vehicle?,88.1 m,10
1124,SP-3a,space-perception,rwigle,scene_008,group_004_obj02,9b6f1e3f9cf74b9a92c5d5fdcf80c498,-1.527719497680664,What is the approximate distance in meters between <obj> and the ego vehicle?,25.5 m,10
1125,SP-3a,space-perception,rwigle,scene_008,group_005,aff59f611387475bbca4e2ba13c45af2,-1.3357001543045044,What is the approximate distance in meters between <obj> and the ego vehicle?,85.0 m,10
1126,SP-3a,space-perception,rwigle,scene_008,group_005_obj01,8d52dcef915945aea2651ccb6c2b246a,-1.2030384540557861,What is the approximate distance in meters between <obj> and the ego vehicle?,25.5 m,20
1127,SP-3a,space-perception,rwigle,scene_008,group_005_obj02,aff59f611387475bbca4e2ba13c45af2,-1.3357001543045044,What is the approximate distance in meters between <obj> and the ego vehicle?,85.0 m,10
1128,SP-3a,space-perception,rwigle,scene_008,group_006,21516a71bcbe4b128c2ab3d4455e66dd,-1.3827651739120483,What is the approximate distance in meters between <obj> and the ego vehicle?,106.2 m,10
1129,SP-3a,space-perception,rwigle,scene_008,group_006_obj01,0ccac46740174411a7e1e332328d17fd,-1.5825531482696533,What is the approximate distance in meters between <obj> and the ego vehicle?,24.5 m,10
1130,SP-3a,space-perception,rwigle,scene_008,group_006_obj02,4eecf89fcd404d7dab1d013adaf78490,-1.7243982553482056,What is the approximate distance in meters between <obj> and the ego vehicle?,12.7 m,15
1131,SP-3a,space-perception,rwigle,scene_008,group_007,c1c5d9cec2d640b98f934f9d8dd5942b,-1.5209074020385742,What is the approximate distance in meters between <obj> and the ego vehicle?,23.5 m,15
1132,SP-3a,space-perception,rwigle,scene_008,group_007_obj01,f872050b2fb34290b38930f7129d8191,-1.5121049880981445,What is the approximate distance in meters between <obj> and the ego vehicle?,45.8 m,15
1133,SP-3a,space-perception,rwigle,scene_008,group_007_obj02,06739e402d3c4037a90830b9aea4ba82,-1.2971765995025635,What is the approximate distance in meters between <obj> and the ego vehicle?,60.6 m,10
1134,SP-3a,space-perception,rwigle,scene_008,group_008,9a16faa062ae476c8d2a4e8056d9992c,-1.4810831546783447,What is the approximate distance in meters between <obj> and the ego vehicle?,43.1 m,20
1135,SP-3a,space-perception,rwigle,scene_008,group_008_obj01,b132c149a5ed4706bc039321f2eb44d7,-1.3834290504455566,What is the approximate distance in meters between <obj> and the ego vehicle?,47.8 m,10
1136,SP-3a,space-perception,rwigle,scene_008,group_008_obj02,29d9f74c278a4d499df6b30093eed73e,-1.446941614151001,What is the approximate distance in meters between <obj> and the ego vehicle?,25.9 m,15
1137,SP-3a,space-perception,rwigle,scene_009,group_001,0270243d9b3040c0bc49c5f51a828c31,-1.4615485668182373,What is the approximate distance in meters between <obj> and the ego vehicle?,44.4 m,10
1138,SP-3a,space-perception,rwigle,scene_009,group_001_obj01,0270243d9b3040c0bc49c5f51a828c31,-1.4615485668182373,What is the approximate distance in meters between <obj> and the ego vehicle?,44.4 m,10
1139,SP-3a,space-perception,rwigle,scene_009,group_001_obj02,371b4169e7b04843862cbc05f0aeb2d0,-1.4976089000701904,What is the approximate distance in meters between <obj> and the ego vehicle?,25.8 m,15
1140,SP-3a,space-perception,rwigle,scene_009,group_002,e9180dec28a74e319016939ecfb38c30,-1.3481965065002441,What is the approximate distance in meters between <obj> and the ego vehicle?,14.4 m,15
1141,SP-3a,space-perception,rwigle,scene_009,group_002_obj01,804359397f81424caf73b66f57515a90,-1.5092973709106445,What is the approximate distance in meters between <obj> and the ego vehicle?,24.8 m,10
1142,SP-3a,space-perception,rwigle,scene_009,group_002_obj02,b8c83dda0f2847debb409cf51ce3d596,-1.449002981185913,What is the approximate distance in meters between <obj> and the ego vehicle?,19.7 m,15
1143,SP-3a,space-perception,rwigle,scene_009,group_003,e222c4b916f5461b984dceae71089d5a,-1.5405657291412354,What is the approximate distance in meters between <obj> and the ego vehicle?,15.0 m,0
1144,SP-3a,space-perception,rwigle,scene_009,group_003_obj01,eba1ade06e4847dda9252dabbec6c550,-1.475569725036621,What is the approximate distance in meters between <obj> and the ego vehicle?,20.0 m,15
1145,SP-3a,space-perception,rwigle,scene_009,group_003_obj02,a60bcef1a9b747058de350570b16d001,-1.2891539335250854,What is the approximate distance in meters between <obj> and the ego vehicle?,25.9 m,10
1146,SP-3a,space-perception,rwigle,scene_009,group_004,5dfcfd5689924172831ba853971ed7ef,-1.1500427722930908,What is the approximate distance in meters between <obj> and the ego vehicle?,40.1 m,10
1147,SP-3a,space-perception,rwigle,scene_009,group_004_obj01,1f766b1c054f4ad7910c043e5901e059,-1.4218770265579224,What is the approximate distance in meters between <obj> and the ego vehicle?,20.3 m,10
1148,SP-3a,space-perception,rwigle,scene_009,group_004_obj02,6b1ea6158ce24509a1b6daa0595113db,-1.0477287769317627,What is the approximate distance in meters between <obj> and the ego vehicle?,9.9 m,10
1149,SP-3a,space-perception,rwigle,scene_009,group_005,e1a840f71eb944c7ae47c3e59d39fdd5,-1.6174025535583496,What is the approximate distance in meters between <obj> and the ego vehicle?,14.5 m,10
1150,SP-3a,space-perception,rwigle,scene_009,group_005_obj01,1a6823a221f54d1298da5c68bc1be206,-1.279840350151062,What is the approximate distance in meters between <obj> and the ego vehicle?,40.1 m,15
1151,SP-3a,space-perception,rwigle,scene_009,group_005_obj02,107deb39228d49278071dc546928d67e,-1.5102503299713135,What is the approximate distance in meters between <obj> and the ego vehicle?,54.6 m,10
1152,SP-3a,space-perception,rwigle,scene_009,group_006,1a1afd3596074d06b81a4ccc20c1e8ed,-1.5104186534881592,What is the approximate distance in meters between <obj> and the ego vehicle?,55.5 m,10
1153,SP-3a,space-perception,rwigle,scene_009,group_006_obj01,8b55cbd5aa954dfda32ba6994a05cbc7,-1.478304386138916,What is the approximate distance in meters between <obj> and the ego vehicle?,29.0 m,20
1154,SP-3a,space-perception,rwigle,scene_009,group_006_obj02,f5681f622bed4291a92bf20bdb668e12,-1.3209506273269653,What is the approximate distance in meters between <obj> and the ego vehicle?,42.8 m,10
1155,SP-3a,space-perception,rwigle,scene_009,group_007,11a01ede95cd49ef858c1fe41386d9d3,-1.7456148862838745,What is the approximate distance in meters between <obj> and the ego vehicle?,13.8 m,15
1156,SP-3a,space-perception,rwigle,scene_009,group_007_obj01,ec1cfaa189ee4da6bd47d47cb07a17e4,-1.418668508529663,What is the approximate distance in meters between <obj> and the ego vehicle?,69.4 m,10
1157,SP-3a,space-perception,rwigle,scene_009,group_007_obj02,ddb36ba0b43d48f3a318bf72ca7276f0,-1.2108261585235596,What is the approximate distance in meters between <obj> and the ego vehicle?,43.9 m,10
1158,SP-3a,space-perception,rwigle,scene_009,group_008,cd29f195202b4ece872d06ac92f6dbb2,-1.3581104278564453,What is the approximate distance in meters between <obj> and the ego vehicle?,31.5 m,20
1159,SP-3a,space-perception,rwigle,scene_009,group_008_obj01,3ed7ce4462fe42748d2f791892423e1b,-1.3109124898910522,What is the approximate distance in meters between <obj> and the ego vehicle?,64.7 m,10
1160,SP-3a,space-perception,rwigle,scene_009,group_008_obj02,f272c46410e44389a6b549615b0de4a3,-1.5830180644989014,What is the approximate distance in meters between <obj> and the ego vehicle?,10.2 m,15
1161,SP-3a,space-perception,rwigle,scene_010,group_001,c8db230ea29240ed862707fdf639aab1,-0.9020028114318848,What is the approximate distance in meters between <obj> and the ego vehicle?,26.8 m,25
1162,SP-3a,space-perception,rwigle,scene_010,group_001_obj01,47327ad48c754ae182837e12a9dacac3,-1.047611951828003,What is the approximate distance in meters between <obj> and the ego vehicle?,16.1 m,15
1163,SP-3a,space-perception,rwigle,scene_010,group_001_obj02,80e560d9450d42319ca34edce899e251,-1.0656150579452515,What is the approximate distance in meters between <obj> and the ego vehicle?,11.0 m,10
1164,SP-3a,space-perception,rwigle,scene_010,group_002,00c90d0dc6044301a5aeb3fc8029fa9f,-1.6005277633666992,What is the approximate distance in meters between <obj> and the ego vehicle?,5.1 m,10
1165,SP-3a,space-perception,rwigle,scene_010,group_002_obj01,146f3e9bc69e4b6db98877a17460a1a0,-1.4990299940109253,What is the approximate distance in meters between <obj> and the ego vehicle?,55.3 m,15
1166,SP-3a,space-perception,rwigle,scene_010,group_002_obj02,47a89f433c024ed888c8fda453ef98f8,-1.5026084184646606,What is the approximate distance in meters between <obj> and the ego vehicle?,44.9 m,15
1167,SP-3a,space-perception,rwigle,scene_010,group_003,b8368aa80cc64452be8c6da23bf3db44,-1.4964380264282227,What is the approximate distance in meters between <obj> and the ego vehicle?,5.9 m,0
1168,SP-3a,space-perception,rwigle,scene_010,group_003_obj01,b8368aa80cc64452be8c6da23bf3db44,-1.4964380264282227,What is the approximate distance in meters between <obj> and the ego vehicle?,5.9 m,0
1169,SP-3a,space-perception,rwigle,scene_010,group_003_obj02,16644211d87d4797825b99c060c162c2,-1.4920635223388672,What is the approximate distance in meters between <obj> and the ego vehicle?,26.8 m,20
1170,SP-3a,space-perception,rwigle,scene_010,group_004,bfb044f856334ceca68b94d90585d933,-0.9042176604270935,What is the approximate distance in meters between <obj> and the ego vehicle?,26.7 m,25
1171,SP-3a,space-perception,rwigle,scene_010,group_004_obj01,8653e61e3d3b4eb7bb0aa0b68a1e6f5c,-1.3094578981399536,What is the approximate distance in meters between <obj> and the ego vehicle?,23.9 m,25
